uid,caption,image_path
e15de4810d2547e0b8b3ae2083972e2a,"A small living room with wooden flooring featuring a gray sofa with colorful pillows, a white rug with books, a side table with a plant, a wooden TV stand with a flat-screen TV, and walls with a window, a clock, and colorful shelves.",data/processed/images/e15de4810d2547e0b8b3ae2083972e2a.png
576e792fa6064dff9f910defe30c0bb6,"Abstract sculpture of a humanoid figure with extended arms, surrounded by an array of floating, irregular black shapes.",data/processed/images/576e792fa6064dff9f910defe30c0bb6.png
154911c028d346088a4baca6c1c6da66,"A coastal urban area with a mix of historic and modern buildings situated along a waterfront, with a stone breakwater and a road running parallel to the shoreline.",data/processed/images/154911c028d346088a4baca6c1c6da66.png
6a9d81b18a844a33b56339046df45035,"A green box with flowers and the words ""Flower 10"" on it.",data/processed/images/6a9d81b18a844a33b56339046df45035.png
00c67fb24d3b4e38a4cff00d5b09397a,"A lizard with a colorful, segmented pattern on its body.",data/processed/images/00c67fb24d3b4e38a4cff00d5b09397a.png
d3474406c61849a294e8b60804fcd49f,"A red-haired elf warrior with a maroon cape, wearing gold and white armor and holding a sword.",data/processed/images/d3474406c61849a294e8b60804fcd49f.png
5dd04b35009741e1a323f1f9040215a2,"A tall, rectangular pillar with a decorative white top and a curved white railing around its midsection, situated on a wooden floor.",data/processed/images/5dd04b35009741e1a323f1f9040215a2.png
0f63573a07194c659a7b0e23d559d67d,"Caption: Logo block featuring the text ""UAS3"" and ""ENGENHARIA ELÉTRICA"" in bold black, white, and red colors.",data/processed/images/0f63573a07194c659a7b0e23d559d67d.png
8a4c96ff49254278ac1273d768920a6d,Adjustable wall-mounted lamp with an articulated arm and a bell-shaped lampshade.,data/processed/images/8a4c96ff49254278ac1273d768920a6d.png
183e369f6fdf49a8a85d06e22624c5ed,A small house and a truck on a green field.,data/processed/images/183e369f6fdf49a8a85d06e22624c5ed.png
db7663d625d94f37884f23cbd97b06ae,A grid-like arrangement of variously shaped cylindrical and rounded objects organized in distinct rows and columns.,data/processed/images/db7663d625d94f37884f23cbd97b06ae.png
71d37f8a725841368ce86c3e0d309122,"A pair of vertical garden hanging planters with orange branding labeled WORX, designed to hold multiple small plants in individual compartments.",data/processed/images/71d37f8a725841368ce86c3e0d309122.png
49ce05e7d7bb428abdd342de14e461db,"A stylized humanoid figure with long blonde twin ponytails, adorned with a unicorn horn, flowers, rainbows, and various pastel accessories, wearing a white outfit and white shoes.",data/processed/images/49ce05e7d7bb428abdd342de14e461db.png
e6811c65eb2349f0a723b7200a04314d,"A small wooden clock with a dome on top, brass handles, and gold accents.",data/processed/images/e6811c65eb2349f0a723b7200a04314d.png
e4ea785a8694411fb81caab745b9dd04,"A ring with a hexagonal gemstone and a stylized, textured band.",data/processed/images/e4ea785a8694411fb81caab745b9dd04.png
13b7498dca4d44e4aa09c0408f6c2616,"Miniature figure of a fantasy character with a muscular build, equipped with a large hammer, wearing armor, and adorned with horns and chains. The figure is uniformly colored in matte white, typical for unpainted objects.",data/processed/images/13b7498dca4d44e4aa09c0408f6c2616.png
e530c3225f094a04ba33273c6ebb3d1c,Two black rifles with gray stocks and handles feature small red accents and beige components near the barrels.,data/processed/images/e530c3225f094a04ba33273c6ebb3d1c.png
faff8975c2734641af98cf8c103b4972,"A rectangular soil section with grass on top, containing embedded rocks and rods protruding from the surface.",data/processed/images/faff8975c2734641af98cf8c103b4972.png
c757f73831a1474f998aa2b81aabf2f3,"Collection of white, glossy kitchenware including various cups, a bottle, a wine glass, a bowl, and a vase.",data/processed/images/c757f73831a1474f998aa2b81aabf2f3.png
14e14523f48b49cd890dbfa43f7fba8e,A geometric structure composed of white and gray rectangular prisms with a black curved band wrapping around the middle.,data/processed/images/14e14523f48b49cd890dbfa43f7fba8e.png
941e66d3ff0d4041915fff4381bfe307,A small sculpture resembling a lion or mythical creature on a blue cutting mat placed on a wooden surface with irregular holes.,data/processed/images/941e66d3ff0d4041915fff4381bfe307.png
8f73d7062f4840aeb0f492e6cc1e85d4,"A corner of a room with two windows, blinds, a door, a wooden dresser, a small table with a cushion, and framed art on the walls.",data/processed/images/8f73d7062f4840aeb0f492e6cc1e85d4.png
f5ef5465c02f4b779d5d5685a5647f14,"A small office space with tiled flooring, white walls, large windows, two orange chairs, and a wall-mounted display featuring a logo.",data/processed/images/f5ef5465c02f4b779d5d5685a5647f14.png
dc686e6161a841c18cfeb558651d011e,"A patch of earth with exposed roots and a broken tree branch, scattered with small rocks and debris.",data/processed/images/dc686e6161a841c18cfeb558651d011e.png
8cbbd7a1950a4c709894ef5001d66d1a,"A large blue spherical object with green leaves on one side, red tentacles on top, and a wooden boat with a skull and a sail emitting black smoke attached, along with a green propeller connected by a wooden pole underneath.",data/processed/images/8cbbd7a1950a4c709894ef5001d66d1a.png
7180489acfe34a22ad8fd884a7ab95d7,"A mechanical assembly consisting of cylindrical and rectangular components connected together, forming a compact structure with protruding cylindrical rods and a central rounded element.",data/processed/images/7180489acfe34a22ad8fd884a7ab95d7.png
bcea5b6c911f4372bdbe0cc744c6e7c1,Blue mushrooms,data/processed/images/bcea5b6c911f4372bdbe0cc744c6e7c1.png
c1fea6cd162b4f92ab016f5b7af403f1,A white sword with a wooden handle.,data/processed/images/c1fea6cd162b4f92ab016f5b7af403f1.png
70d9062a771745ae9499aedb74d513b6,"A black and red dragon with horns and claws, flying in the air.",data/processed/images/70d9062a771745ae9499aedb74d513b6.png
ab2a9513e3e54ac1ad13ed627c10ab48,"A modern multi-story building with a combination of brick and glass facade, featuring balconies and a flat roof.",data/processed/images/ab2a9513e3e54ac1ad13ed627c10ab48.png
61eefbf0f39349ad9baef268a268f360,White gun,data/processed/images/61eefbf0f39349ad9baef268a268f360.png
e42894227b44436cb2aa1389b5fa9760,"A cylindrical object with a horizontal slit near the middle, tapering slightly toward one end with an angled cut at the top.",data/processed/images/e42894227b44436cb2aa1389b5fa9760.png
31dbb65eedfb475abe9060ff75274739,"A rounded, faceted polyhedron with multiple flat faces and a generally spherical shape.",data/processed/images/31dbb65eedfb475abe9060ff75274739.png
c691871429fa4a449d193adb7ccf2590,"A rectangular wooden cabinet with a central open square space, featuring beige panel doors on the front and dark hinges on the edges.",data/processed/images/c691871429fa4a449d193adb7ccf2590.png
ce6b3e0ed50f431ab6633b51bf2e6c6d,A rock with green grass and moss on it.,data/processed/images/ce6b3e0ed50f431ab6633b51bf2e6c6d.png
543168fa00ec4899937ae32802f016cd,A dog’s skull,data/processed/images/543168fa00ec4899937ae32802f016cd.png
e43e7f9efe6a4b2aa67caef41dd3aa86,A sword.,data/processed/images/e43e7f9efe6a4b2aa67caef41dd3aa86.png
d7f9511ab13446e1ad751a0de9030a0f,A stylized figure of a cat with a raised tail and prominent rounded body features.,data/processed/images/d7f9511ab13446e1ad751a0de9030a0f.png
80886d6fd9844a35bf78a25e31c41705,"A modern desk with a dark wood back panel, a grid-patterned tabletop, and a black base.",data/processed/images/80886d6fd9844a35bf78a25e31c41705.png
50e01f5b5e9a4001964878ba0ffb2f4f,A rusty stone pillar resembling a chimney or pipe.,data/processed/images/50e01f5b5e9a4001964878ba0ffb2f4f.png
6550835c06b2494c95bf611b12742e0e,"A light gray platform with a large rounded structure resembling a tree, two smaller block structures, and blue areas surrounding parts of the platform.",data/processed/images/6550835c06b2494c95bf611b12742e0e.png
a85ed0f872ce421d8af6dd34d6e5d605,A rock object with mottled gray and brown coloring featuring speckled details that simulate a realistic stone surface.,data/processed/images/a85ed0f872ce421d8af6dd34d6e5d605.png
92c40df32f614ba5af6c82c62737d942,"A single-story brick house structure with detailed wooden roof framing that includes trusses and rafters, featuring a chimney and a distinct green roof section over a specific interior area.",data/processed/images/92c40df32f614ba5af6c82c62737d942.png
5483404317454b7d90831c1351f3b4a5,"A solid object with a rounded rectangular base extending vertically, with a notch on one side and multiple holes of various shapes on its surfaces.",data/processed/images/5483404317454b7d90831c1351f3b4a5.png
c17011fc6449406081bb0026c1ec0399,A thick-headed hammer with a spiral-patterned handle and a pointed end.,data/processed/images/c17011fc6449406081bb0026c1ec0399.png
b906b54206fe49b593416eb0942389dc,A gun with a chain attached to it.,data/processed/images/b906b54206fe49b593416eb0942389dc.png
5d8c1d53772d4e19915327271e6941d7,"A partially framed house structure with blue roof panels, beige walls, a central brick chimney, and green accents on the gable ends and interior sections.",data/processed/images/5d8c1d53772d4e19915327271e6941d7.png
d1c0abc1f09c4bd29c592c0a11a54930,A lion statue on a rock.,data/processed/images/d1c0abc1f09c4bd29c592c0a11a54930.png
de510e3c8a374895bec559504cb768d5,"A small, detailed Mediterranean-style courtyard featuring three distinct buildings surrounding a paved central area with a well and potted plants.",data/processed/images/de510e3c8a374895bec559504cb768d5.png
c9b870ed77074816b9405930f1c17708,White decorative circular plate or ceiling light.,data/processed/images/c9b870ed77074816b9405930f1c17708.png
47e52a184e754f9c924e4c57cfd74bdf,Figure of a person in a crouched stance holding a sword with both hands.,data/processed/images/47e52a184e754f9c924e4c57cfd74bdf.png
1cb03f6ef0cd4719af82d6fa61523855,"A camouflaged military-style SUV with four doors, white wheels, visible suspension springs, and a rear-mounted spare tire.",data/processed/images/1cb03f6ef0cd4719af82d6fa61523855.png
770f54c9e8614e84a6a4dcf38d1f8688,"A pirate hat with a skull, a red and yellow feather, and a red bow.",data/processed/images/770f54c9e8614e84a6a4dcf38d1f8688.png
b377b22480de49cd8d8680383de7ad04,"A grey naval close-in weapon system with a rotary cannon, ammunition drum, radar dome, and mounting base.",data/processed/images/b377b22480de49cd8d8680383de7ad04.png
e3344794a5c04b1097881a8d9f64dc2f,"A carved stone relief depicting a multi-armed deity seated in a meditative pose, surrounded by smaller figures along the border.",data/processed/images/e3344794a5c04b1097881a8d9f64dc2f.png
91d5c38084f142deb527388b4ae28d17,A rectangular block with a cutout notch and an angled top edge.,data/processed/images/91d5c38084f142deb527388b4ae28d17.png
895cf47b42fe4013a1dc5845cde83dc2,"A hammer with a broad, flat head and a slightly curved handle.",data/processed/images/895cf47b42fe4013a1dc5845cde83dc2.png
cbf7d3af88f246e3ac2022a3351ca96b,"A modern building layout with a large rectangular gray roof structure, an adjacent smaller gray structure, beige tiled flooring, and two distinctly outlined red rectangular areas.",data/processed/images/cbf7d3af88f246e3ac2022a3351ca96b.png
3d1f4b1ce29c47799774c37424bc06c8,"A furnished living room featuring a chair, table, and lamp.",data/processed/images/3d1f4b1ce29c47799774c37424bc06c8.png
79d2dfa374074e9a812c9d597d843c5b,Matte white stylized humanoid figure with an oversized head and no facial features.,data/processed/images/79d2dfa374074e9a812c9d597d843c5b.png
6bfe6189f77c441bba20cbbb3e59f0fd,"A large, curved, flat-bottomed structure with a small cylindrical protrusion on top, resembling a ship's hull or barge.",data/processed/images/6bfe6189f77c441bba20cbbb3e59f0fd.png
88302951d7cd465584f26cd0caac0fd5,"A pixelated snake with an open mouth, red tongue, white fangs, and yellow and brown blocky scales.",data/processed/images/88302951d7cd465584f26cd0caac0fd5.png
f69b4aadb7c6440ab66c22eaf9335014,A white bookcase with square shelves.,data/processed/images/f69b4aadb7c6440ab66c22eaf9335014.png
bb6e896cc2c0461fb70cadd045acafe1,"A small house with a pitched roof and chimney emitting smoke, surrounded by tall pine trees and a fenced garden on a square plot of land.",data/processed/images/bb6e896cc2c0461fb70cadd045acafe1.png
d1ec9edf1d91433185ef175d44509038,"An intricate baroque-style ornamental design featuring floral and foliage motifs with swirling and interlocking curves, in a monochromatic shade.",data/processed/images/d1ec9edf1d91433185ef175d44509038.png
b2e5732dd9584e57ab9857d3a8b0350c,Lemon,data/processed/images/b2e5732dd9584e57ab9857d3a8b0350c.png
7d6c083ed7e743249040eaa195f0f678,"A stylized street scene featuring a small building labeled PHILIPS with large windows, front stairs, and a wooden platform, flanked by blocky structures and fences.",data/processed/images/7d6c083ed7e743249040eaa195f0f678.png
da86caef39b449cda3d427658e0e48d4,"Three muscular male torsos wearing blue shorts, each with a different arm pose: one arm raised upward, one arm extended sideways, and arms relaxed.",data/processed/images/da86caef39b449cda3d427658e0e48d4.png
3c647d1f74544564bbcafec543743f03,"A padded humanoid training dummy mounted on a wooden stand, featuring target markings and straw-like padding at the arm and waist joints.",data/processed/images/3c647d1f74544564bbcafec543743f03.png
c0eede7a80ab43fbbfece065d6fcf75f,"A pair of cartoonish wooden treasure chests with white metal reinforcements, one with a mouth, large teeth, and a tongue inside.",data/processed/images/c0eede7a80ab43fbbfece065d6fcf75f.png
d6241eb662b045f9be8c3042be45c2d3,"A person wearing a cape and crown, holding a sword and a staff.",data/processed/images/d6241eb662b045f9be8c3042be45c2d3.png
e1d0173f94b841919b1d5fb6b0409abc,"A detailed anatomical representation of a human heart with visible chambers, arteries, and veins, painted in red, blue, and natural tones.",data/processed/images/e1d0173f94b841919b1d5fb6b0409abc.png
f7fcedace49f47dd86bcaf18d4107cfb,"A floating house supported by four stone pillars above a dirt and stone block base, with a fenced grassy rooftop and a water feature at the bottom.",data/processed/images/f7fcedace49f47dd86bcaf18d4107cfb.png
8859846faecf451fbfe99b59ad847665,"A wooden construction composed of a staircase, platform, and vertical supports, resembling a small outdoor structure or playground equipment.",data/processed/images/8859846faecf451fbfe99b59ad847665.png
fd08aa8a70dc4d4aa81c0826e0b24bef,"A modern staircase with wooden steps and railing connects two white platforms, with an additional flat white panel above.",data/processed/images/fd08aa8a70dc4d4aa81c0826e0b24bef.png
